Episode 160, Reward: -296.0, Epsilon: 0.050
Episode 170, Reward: -270.0, Epsilon: 0.050
Episode 180, Reward: -317.0, Epsilon: 0.050
Episode 190, Reward: -228.0, Epsilon: 0.050
Episode 200, Reward: -394.0, Epsilon: 0.050
Episode 210, Reward: -546.0, Epsilon: 0.050
Episode 220, Reward: -856.0, Epsilon: 0.050
Episode 230, Reward: -529.0, Epsilon: 0.050
Episode 240, Reward: -371.0, Epsilon: 0.050
Episode 250, Reward: -483.0, Epsilon: 0.050
Episode 260, Reward: -627.0, Epsilon: 0.050
Episode 270, Reward: -267.0, Epsilon: 0.050
Episode 280, Reward: -239.0, Epsilon: 0.050
Episode 290, Reward: -277.0, Epsilon: 0.050
Episode 300, Reward: -216.0, Epsilon: 0.050
Episode 310, Reward: -255.0, Epsilon: 0.050
Episode 320, Reward: -235.0, Epsilon: 0.050
Episode 330, Reward: -157.0, Epsilon: 0.050
Episode 340, Reward: -161.0, Epsilon: 0.050
Episode 350, Reward: -186.0, Epsilon: 0.050
Episode 360, Reward: -110.0, Epsilon: 0.050
Episode 370, Reward: -119.0, Epsilon: 0.050
Episode 380, Reward: -131.0, Epsilon: 0.050
Episode 390, Reward: -102.0, Epsilon: 0.050
Episode 400, Reward: -142.0, Epsilon: 0.050
Episode 410, Reward: -191.0, Epsilon: 0.050
Episode 420, Reward: -170.0, Epsilon: 0.050
Episode 430, Reward: -112.0, Epsilon: 0.050
Episode 440, Reward: -116.0, Epsilon: 0.050
Episode 450, Reward: -105.0, Epsilon: 0.050
Episode 460, Reward: -93.0, Epsilon: 0.050
Episode 470, Reward: -124.0, Epsilon: 0.050
Episode 480, Reward: -113.0, Epsilon: 0.050
Episode 490, Reward: -130.0, Epsilon: 0.050
Episode 500, Reward: -109.0, Epsilon: 0.050
Episode 510, Reward: -121.0, Epsilon: 0.050
Episode 520, Reward: -161.0, Epsilon: 0.050
Episode 530, Reward: -133.0, Epsilon: 0.050
Episode 540, Reward: -164.0, Epsilon: 0.050
Episode 550, Reward: -116.0, Epsilon: 0.050
Episode 560, Reward: -149.0, Epsilon: 0.050
Episode 570, Reward: -99.0, Epsilon: 0.050
Episode 580, Reward: -86.0, Epsilon: 0.050
Episode 590, Reward: -183.0, Epsilon: 0.050
Episode 600, Reward: -163.0, Epsilon: 0.050
Episode 610, Reward: -111.0, Epsilon: 0.050
Episode 620, Reward: -176.0, Epsilon: 0.050
Episode 630, Reward: -110.0, Epsilon: 0.050
Episode 640, Reward: -96.0, Epsilon: 0.050
Episode 650, Reward: -97.0, Epsilon: 0.050
